Date,DRI_pellet,Pellet_size,Fe,S,C,Metallization,Slag,Waste_powder,Porosity
12/01/2015 12:00,0.935072139,24.12384726,0.712145694,0.003045635,0.001308066,0.922239881,0.110959314,7.828868558,0.077839585
12/01/2015 12:30,0.924903358,20.17256043,0.714333323,0.004008849,0.001,0.926546472,0.111812969,6.160054582,0.092912652
12/01/2015 13:00,0.925053308,18.02120596,0.716583632,0.003171909,0.004239936,0.934741681,0.112622723,5.249172501,0.121595885
12/01/2015 13:30,0.903492939,17.87105994,0.717047138,0.004199495,0.004028441,0.939705686,0.113373175,5.19104121,0.138969902
12/01/2015 14:00,0.913961692,11.24439313,0.728438462,0.000939769,0.003572025,0.925696513,0.114137235,2.281842594,0.089937794
12/01/2015 14:30,0.926861092,16.49968888,0.719370185,0.001321271,0.003424054,0.926476909,0.114799141,4.529278236,0.092669183
12/01/2015 15:00,0.907350719,14.16844988,0.722794956,0.002225724,0.001842256,0.925813477,0.115497321,3.52420603,0.090347169
12/01/2015 15:30,0.901251946,18.74839256,0.717074336,0.002771992,0.005,0.937500449,0.116138955,5.528534045,0.13125157
12/01/2015 16:00,0.927692057,21.8866086,0.714155656,0.002615671,0.003764219,0.916455805,0.116773843,6.817818978,0.057595319
12/01/2015 16:30,0.943091091,20.43690436,0.714879009,0.003519849,0.003697078,0.939559434,0.117538927,6.28947429,0.138458018
12/01/2015 17:00,0.925185956,25.68934492,0.711854395,0.003051249,0.001993015,0.929145388,0.118233285,8.500584571,0.102008859
12/01/2015 17:30,0.91533879,20.10495238,0.714865801,0.001906953,0.002025793,0.9363821,0.118953692,6.146478135,0.127337351
12/01/2015 18:00,0.908228026,14.89032217,0.720793096,0.004449973,0.003275223,0.936151462,0.119574297,3.894455435,0.126530116
12/01/2015 18:30,0.936241181,19.08224081,0.715996028,0.003613678,0.002891933,0.924774671,0.120300821,5.655792706,0.086711349
12/01/2015 19:00,0.929058801,15.01006853,0.720298085,0.002356786,0.003442766,0.932664286,0.120960732,3.942946511,0.114325
12/01/2015 19:30,0.907047668,20.02195926,0.716541242,0.001709434,0.00205662,0.917792687,0.121437741,5.982822979,0.062274405
12/01/2015 20:00,0.927843855,11.85836624,0.728425763,0.00448097,0.002788324,0.917508743,0.12172969,2.48235812,0.061280602
12/01/2015 20:30,0.915429592,10.95757428,0.729196692,0.003054709,0.003573261,0.929470833,0.121888023,2.172485298,0.103147916
12/01/2015 21:00,0.935485958,9.384315749,0.734792494,0.00389307,0.002977624,0.913958355,0.12176595,1.435920652,0.048854241
12/01/2015 21:30,0.915368685,12.5709319,0.725733522,0.002639648,0.003898074,0.927999461,0.121478977,2.848757338,0.097998114
12/01/2015 22:00,0.910521123,11.49781013,0.728616549,0.002297904,0.004330809,0.931409324,0.121289428,2.392453251,0.109932635
12/01/2015 22:30,0.917235009,14.74798674,0.721941872,0.002069068,0.003779996,0.916438706,0.121134788,3.737767823,0.057535471
12/01/2015 23:00,0.9143605,18.76299424,0.715964485,0.005,0.001,0.933330709,0.120973663,5.560262352,0.11665748
12/01/2015 23:30,0.910448077,14.63988157,0.722444439,0.001801606,0.002408828,0.934286168,0.120689235,3.744490233,0.120001589
13/01/2015 00:00,0.930628106,19.03256767,0.717012982,0.004263352,0.00156645,0.914752517,0.120127902,5.563310297,0.051633808
13/01/2015 00:30,0.924805303,17.29986477,0.718431185,0.003281034,0.002314279,0.927197356,0.119520339,4.875384208,0.095190747
13/01/2015 01:00,0.944612218,15.95120833,0.720989703,0.0008,0.004166181,0.934994029,0.119015177,4.295315348,0.122479102
13/01/2015 01:30,0.927089383,18.33759274,0.718350995,0.003085464,0.002789222,0.931001626,0.118439286,5.298256658,0.10850569
13/01/2015 02:00,0.910784416,19.39020713,0.717398575,0.002848914,0.005,0.930087396,0.117833167,5.743598409,0.105305885
13/01/2015 02:30,0.933306485,15.1419695,0.723058749,0.003101288,0.001587845,0.933263037,0.117146157,3.915999135,0.11642063
13/01/2015 03:00,0.915870152,11.10053209,0.731145797,0.0036859,0.003090686,0.924773162,0.116456354,2.168552285,0.086706067
13/01/2015 03:30,0.940700859,15.15755971,0.723477184,0.005,0.004448856,0.915339869,0.115842627,3.847114945,0.053689542
13/01/2015 04:00,0.94934507,19.09995864,0.718941569,0.001515288,0.003866961,0.944108877,0.115384735,5.621197065,0.15438107
13/01/2015 04:30,0.905921639,17.90278636,0.718486752,0.001404919,0.002962593,0.932021802,0.1150194,5.126640617,0.112076308
13/01/2015 05:00,0.914538716,16.14525845,0.722197859,0.002614624,0.003273148,0.934162425,0.114639224,4.330037415,0.119568488
13/01/2015 05:30,0.900217114,20.42159892,0.717242533,0.0008,0.003335295,0.919549558,0.114143821,6.119200321,0.068423454
13/01/2015 06:00,0.938446555,20.07524033,0.716866509,0.003046136,0.002254221,0.933333333,0.113756855,6.045580627,0.116666667
13/01/2015 06:30,0.932259985,13.50411293,0.727509414,0.004075125,0.00409987,0.931432654,0.113640657,3.16801571,0.110014288
13/01/2015 07:00,0.910269264,16.78632538,0.721407648,0.002238645,0.004593607,0.94364616,0.113561737,4.635284836,0.15276156
13/01/2015 07:30,0.92519094,13.87930555,0.725837989,0.003711373,0.003790872,0.930893029,0.11346492,3.350587936,0.108125601
13/01/2015 08:00,0.928074171,18.94602724,0.719644972,0.003194017,0.003075978,0.923433856,0.113333776,5.462899634,0.082018495
13/01/2015 08:30,0.917351079,24.05064724,0.714167987,0.001623437,0.003468574,0.930567114,0.113529353,7.732794272,0.1069849
13/01/2015 09:00,0.916659421,25.04577614,0.714843325,0.00239699,0.004853138,0.928250539,0.113824044,8.089835728,0.098876886
13/01/2015 09:30,0.923812283,17.39428328,0.722260344,0.0008,0.001814421,0.92095868,0.114104078,4.762193123,0.07335538
13/01/2015 10:00,0.907476295,19.93486406,0.718981665,0.003770733,0.003560005,0.925440769,0.114292343,5.880704948,0.089042692
13/01/2015 10:30,0.937944249,24.90364392,0.715467262,0.005,0.00366644,0.933616993,0.114375169,8.021539607,0.117659476
13/01/2015 11:00,0.911827299,15.92258932,0.724448878,0.002761842,0.003474233,0.929282251,0.114366711,4.158798375,0.10248788
13/01/2015 11:30,0.917837603,14.59757503,0.726085601,0.004216756,0.004094117,0.928759132,0.114361644,3.60756413,0.100656961
13/01/2015 12:00,0.913308824,14.0541883,0.729339728,0.004819022,0.002450445,0.928879018,0.114331558,3.316630132,0.101076564
13/01/2015 12:30,0.905864198,18.93261588,0.721172992,0.001758939,0.002933278,0.927304589,0.11411498,5.415480574,0.095566062
13/01/2015 13:00,0.984854701,20.41204476,0.720058066,0.002238119,0.001975055,0.920685516,0.113821426,6.008130545,0.072399307
13/01/2015 13:30,0.940532689,13.67344816,0.730598742,0.005,0.002773216,0.916879549,0.113514188,3.101030886,0.059078423
13/01/2015 14:00,0.97613107,18.90155385,0.721009536,0.00150105,0.004461044,0.924339979,0.11339762,5.399036699,0.085189927
13/01/2015 14:30,0.934300148,18.5662549,0.721143743,0.002246366,0.003226991,0.922894915,0.113391842,5.259444783,0.080132204
13/01/2015 15:00,0.937363962,14.43196256,0.728251378,0.001981944,0.002340998,0.91733256,0.113412389,3.445982886,0.060663959
13/01/2015 15:30,0.904568184,13.74171573,0.728312668,0.002151703,0.003352213,0.918208187,0.11338093,3.189892514,0.063728653
13/01/2015 16:00,0.934140516,13.5473375,0.730294624,0.004697234,0.00304288,0.929134264,0.113393436,3.105142103,0.101969923
13/01/2015 16:30,0.924231426,17.10466874,0.724247063,0.004097566,0.002362731,0.936614326,0.11359175,4.640655186,0.128150141
13/01/2015 17:00,0.904122329,20.45827253,0.719709738,0.003364007,0.003315768,0.938701685,0.113766962,6.102910379,0.135455896
13/01/2015 17:30,0.907295724,15.86729843,0.725201225,0.003171776,0.001919976,0.932998629,0.113782571,4.128052846,0.115495203
13/01/2015 18:00,0.901365436,21.07891054,0.717461328,0.002024156,0.002843349,0.93042426,0.113905426,6.407430441,0.106484909
13/01/2015 18:30,0.91901498,20.51463532,0.717357773,0.004935376,0.00359831,0.917249455,0.114106938,6.143232773,0.060373093
13/01/2015 19:00,0.905339686,22.7238477,0.715376626,0.001042475,0.002809368,0.933172416,0.114205425,7.157128771,0.116103456
13/01/2015 19:30,0.928261173,20.99581752,0.716647784,0.004024793,0.001,0.929233718,0.114345063,6.403761984,0.102318014
13/01/2015 20:00,0.929528939,15.238239,0.722830589,0.000976452,0.003260692,0.930396767,0.114515987,3.94949189,0.106388683
13/01/2015 20:30,0.910163722,18.40954497,0.719453031,0.001662768,0.003246042,0.91737284,0.114672292,5.239511278,0.060804939
13/01/2015 21:00,0.921126993,20.74798219,0.716276372,0.004508706,0.003085356,0.940576327,0.114789004,6.36048283,0.142017144
13/01/2015 21:30,0.913477051,15.18918909,0.723150339,0.005,0.005,0.927142307,0.114941085,3.910001715,0.094998074
13/01/2015 22:00,0.911430457,19.35679316,0.71778501,0.003538033,0.002597572,0.934359729,0.114916463,5.730862672,0.120259053
13/01/2015 22:30,0.931016042,18.98251173,0.717904638,0.002754238,0.004842056,0.925209085,0.115051273,5.547270541,0.088231797
13/01/2015 23:00,0.915877769,16.66449729,0.719833879,0.003939272,0.002438741,0.94222092,0.115136034,4.633752406,0.14777322
13/01/2015 23:30,0.911798816,19.66350238,0.716999756,0.002427031,0.00420549,0.917267162,0.115161787,5.821631521,0.060435066
14/01/2015 00:00,0.938698039,13.49119622,0.7236258,0.003488224,0.003536943,0.922703116,0.115144767,3.232149706,0.079460907
14/01/2015 00:30,0.908549164,17.90670233,0.717539787,0.002915304,0.001088213,0.9371076,0.114899016,5.178866825,0.129876601
14/01/2015 01:00,0.904253109,9.168572352,0.733118875,0.001879414,0.00318625,0.918210961,0.11455098,1.40142204,0.063738362
14/01/2015 01:30,0.910023673,12.78861249,0.723254018,0.002981737,0.001463013,0.943077433,0.114024273,3.044206829,0.150771016
14/01/2015 02:00,0.919111298,14.84886534,0.719802511,0.00226905,0.002512965,0.92177297,0.113456493,3.856422506,0.076205395
14/01/2015 02:30,0.921981026,12.24011305,0.724834993,0.00373824,0.002360419,0.929111466,0.112804621,2.748535,0.101890131
14/01/2015 03:00,0.906285413,14.94892133,0.720280145,0.001603084,0.003150668,0.931612614,0.112239667,3.916038257,0.11064415
14/01/2015 03:30,0.931958324,10.47496767,0.729624951,0.001360994,0.00362795,0.916889361,0.111622076,1.940791825,0.059112762
14/01/2015 04:00,0.905885443,14.16962882,0.721370545,0.002931266,0.001,0.933152207,0.111068066,3.589053461,0.116032726
14/01/2015 04:30,0.90709181,18.28354658,0.715790884,0.004176891,0.002360725,0.941382673,0.110588563,5.404432522,0.144839355
14/01/2015 05:00,0.905259369,18.76795907,0.715940631,0.005,0.003603163,0.925066169,0.11017568,5.534179508,0.08773159
14/01/2015 05:30,0.924555402,10.82071367,0.727918642,0.001582091,0.003777788,0.932956333,0.109925406,2.159912456,0.115347166
14/01/2015 06:00,0.919410316,7.217958615,0.742869606,0.004007274,0.002471322,0.940985621,0.109702782,0.641810801,0.143449675
14/01/2015 06:30,0.911194988,8.915283028,0.73190461,0.003287507,0.002827315,0.922568177,0.109408016,1.344641332,0.07898862
14/01/2015 07:00,0.91493908,8.795064235,0.734020775,0.002950829,0.002887234,0.932285563,0.109293783,1.299972444,0.112999469
14/01/2015 07:30,0.923990413,12.48565847,0.725003104,0.002211584,0.004124982,0.936981691,0.109054901,2.865301601,0.129435919
14/01/2015 08:00,0.919744611,17.76047981,0.718421716,0.002163428,0.001563435,0.933431751,0.108714241,5.078055473,0.117011128
14/01/2015 08:30,0.919182683,15.81925461,0.72083429,0.0008,0.001782535,0.938225868,0.108376946,4.260293556,0.133790537
14/01/2015 09:00,0.937561066,20.5364631,0.716060301,0.001913516,0.005,0.927455032,0.107982862,6.239425169,0.096092611
14/01/2015 09:30,0.916514319,11.36638964,0.729831955,0.004178199,0.003071772,0.921145775,0.107597607,2.281602453,0.074010212
14/01/2015 10:00,0.939952415,9.851350572,0.734162276,0.004583836,0.001339347,0.925208235,0.107147878,1.655370171,0.088228823
14/01/2015 10:30,0.908668657,10.98175509,0.730613899,0.002312067,0.002276062,0.935190528,0.106636245,2.17227156,0.123166847
14/01/2015 11:00,0.92886247,7.298463838,0.747968543,0.005,0.003660854,0.929025457,0.106310256,0.560840214,0.1015891
14/01/2015 11:30,0.911299362,10.55687316,0.733913614,0.002579018,0.002737823,0.940036189,0.105955872,1.967607414,0.140126663
14/01/2015 12:00,0.926412188,14.26621023,0.725291036,0.00469653,0.004386411,0.921899196,0.105383726,3.480072342,0.076647185
14/01/2015 12:30,0.9009553,18.71450994,0.720265211,0.003673936,0.003620161,0.936603859,0.10481241,5.396407766,0.128113507
14/01/2015 13:00,0.933388545,15.54717772,0.724565164,0.003253652,0.001726055,0.921156524,0.104199241,3.984122662,0.074047833
14/01/2015 13:30,0.924750772,9.983738918,0.739368418,0.002693598,0.003705325,0.92166702,0.103603013,1.595159453,0.075834571
14/01/2015 14:00,0.919725673,14.0062028,0.72720408,0.002700831,0.004801004,0.933092141,0.103010065,3.369966523,0.115822494
14/01/2015 14:30,0.922537861,18.77660778,0.720078201,0.001616735,0.002806919,0.938144186,0.10239238,5.432686649,0.133504651
14/01/2015 15:00,0.920559711,23.68530009,0.715687797,0.0037872,0.004749762,0.922359396,0.101853446,7.487416286,0.078257887
14/01/2015 15:30,0.912918464,23.91101525,0.715665155,0.001741064,0.002124337,0.916982507,0.1014621,7.559321197,0.059438775
14/01/2015 16:00,0.979469341,17.71828458,0.719958333,0.002949483,0.004744524,0.939550886,0.100997094,5.030296307,0.138428101
14/01/2015 16:30,0.927603455,22.95011574,0.714730817,0.0008,0.004636588,0.917868739,0.100617792,7.222577637,0.062540588
14/01/2015 17:00,0.929601431,20.20382975,0.715892237,0.004316484,0.002488363,0.935633873,0.100297203,6.142775724,0.124718555
14/01/2015 17:30,0.919767179,18.70403423,0.717631242,0.002229698,0.001857362,0.930369535,0.100091794,5.465832114,0.106293374
14/01/2015 18:00,0.987583643,21.4664692,0.71551375,0.004949819,0.003919906,0.941568706,0.100033809,6.680498126,0.14549047
14/01/2015 18:30,0.902995066,23.85834408,0.713634289,0.00309711,0.002908875,0.92904422,0.100089022,7.675482385,0.101654769
14/01/2015 19:00,0.939744427,23.16100498,0.714070699,0.00313147,0.001995708,0.94927376,0.100211639,7.44662385,0.172458161
14/01/2015 19:30,0.914945366,13.177438,0.72503615,0.003680204,0.002918416,0.919376317,0.100459995,3.065249426,0.06781711
14/01/2015 20:00,0.920849844,17.0995081,0.720084445,0.002987517,0.00364349,0.931149614,0.100716325,4.756047252,0.10902365
14/01/2015 20:30,0.924205892,18.74857884,0.717805953,0.002141991,0.003557358,0.918652278,0.10117401,5.435989946,0.065282974
14/01/2015 21:00,0.932949721,23.97676293,0.713643966,0.004283499,0.002942566,0.926912585,0.101778345,7.715084941,0.094194048
14/01/2015 21:30,0.922399914,21.69990025,0.713965092,0.004247037,0.001,0.915974636,0.102429718,6.749514091,0.055911225
14/01/2015 22:00,0.914139854,12.51880665,0.724792419,0.001032855,0.00257487,0.927302717,0.103144352,2.849017751,0.095559511
14/01/2015 22:30,0.914814374,10.07709779,0.730444595,0.004743101,0.002101085,0.935617587,0.103808655,1.843405167,0.124661555
14/01/2015 23:00,0.910728718,7.029075985,0.743899405,0.003582604,0.003602656,0.936221661,0.104461726,0.546660178,0.126775812
14/01/2015 23:30,0.931842248,10.26376281,0.729230992,0.003409308,0.004889954,0.918983463,0.10498711,1.877455242,0.066442121
15/01/2015 00:00,0.930397434,7.067342841,0.742469802,0.003131597,0.002443818,0.934775998,0.10549554,0.573067136,0.121715994
15/01/2015 00:30,0.903303214,9.793610005,0.73016555,0.003396528,0.003456218,0.921781975,0.106046791,1.695489247,0.076236912
15/01/2015 01:00,0.998556138,13.22003546,0.722171384,0.003788102,0.003444521,0.935577579,0.106673868,3.210439128,0.124521527
15/01/2015 01:30,0.93840202,18.46894544,0.715685462,0.002867599,0.003643723,0.932438011,0.107253768,5.450540662,0.113533038
15/01/2015 02:00,0.91831767,11.66669923,0.725504802,0.001416212,0.005,0.930620172,0.107888103,2.521273586,0.107170603
15/01/2015 02:30,0.915588439,16.48194982,0.717231463,0.004814092,0.002901762,0.924244919,0.108454521,4.582866674,0.084857218
15/01/2015 03:00,0.990129923,13.25597815,0.72167009,0.005,0.003540633,0.920621647,0.108988898,3.184671424,0.072175764
15/01/2015 03:30,0.918393489,15.11184602,0.718918429,0.003973148,0.002856576,0.936310474,0.109595305,4.035491898,0.127086659
15/01/2015 04:00,0.905672567,15.03440221,0.719304374,0.003404445,0.001996733,0.938892118,0.110088861,4.003028114,0.136122412
15/01/2015 04:30,0.917297895,20.28140696,0.714977034,0.001223024,0.002784092,0.925953756,0.110680683,6.175946466,0.090838145
15/01/2015 05:00,0.922056899,18.46897462,0.718128119,0.0008,0.003417764,0.921846846,0.11106377,5.325706082,0.076463962
15/01/2015 05:30,0.912233985,18.69523835,0.717720436,0.004050501,0.002766865,0.937173774,0.111080536,5.482948499,0.13010821
15/01/2015 06:00,0.913503417,20.79340532,0.716026171,0.003510297,0.003677225,0.942943632,0.111058332,6.396904805,0.150302713
15/01/2015 06:30,0.93695534,18.95168476,0.718042746,0.001431079,0.003853553,0.933333333,0.1109088,5.558514706,0.116666667
15/01/2015 07:00,0.900056905,12.14208542,0.728261988,0.003917564,0.002800141,0.932051427,0.110815003,2.642783269,0.112179993
15/01/2015 07:30,0.933463054,13.40506041,0.725820253,0.004425516,0.003363712,0.925198235,0.110703052,3.151976565,0.088193822
15/01/2015 08:00,0.918875284,17.50957275,0.720566043,0.00345145,0.001242614,0.926974193,0.110587429,4.884584217,0.094409675
15/01/2015 08:30,0.917181344,14.47502607,0.725193838,0.003039509,0.002642055,0.934348863,0.110621993,3.605411535,0.120221021
15/01/2015 09:00,0.935635838,17.61215017,0.720599602,0.002308672,0.003476115,0.9332492,0.110622134,4.945187749,0.116372199
15/01/2015 09:30,0.938879511,20.75715054,0.717542688,0.003500985,0.001884694,0.928835611,0.110620563,6.271879521,0.100924637
15/01/2015 10:00,0.900491831,19.53976613,0.718913972,0.002667004,0.005,0.933983461,0.110603482,5.758736934,0.118942115
15/01/2015 10:30,0.926055076,18.56237482,0.720719446,0.003064117,0.001,0.924773653,0.110622511,5.279673587,0.086707786
15/01/2015 11:00,0.9273509,19.68620319,0.719186665,0.003502316,0.003865517,0.927165404,0.110713721,5.781745884,0.095078915
15/01/2015 11:30,0.929678653,19.42981489,0.719836233,0.00365656,0.003841437,0.920189196,0.110894627,5.632840754,0.070662187
15/01/2015 12:00,0.908620433,17.35235206,0.721762338,0.001810815,0.003518965,0.93595143,0.111082796,4.815120396,0.125830004
15/01/2015 12:30,0.929454185,22.59498661,0.716354154,0.004966343,0.002136906,0.926981231,0.111111315,7.041090151,0.094434309
15/01/2015 13:00,0.929854145,25.38312513,0.714895741,0.003537192,0.00306273,0.923516606,0.111270663,8.205234655,0.08230812
15/01/2015 13:30,0.904215853,12.55683659,0.729865861,0.001869822,0.003001158,0.927924222,0.111397688,2.745205524,0.097734776
15/01/2015 14:00,0.931579958,16.97478788,0.719038505,0.001337006,0.003467984,0.93860176,0.111669817,4.767938406,0.13510616
15/01/2015 14:30,0.909999548,19.13083896,0.716238475,0.002763799,0.003410299,0.93916742,0.112192731,5.716399592,0.13708597
15/01/2015 15:00,0.924432951,19.54458601,0.716215578,0.003655369,0.004194166,0.935410818,0.112794784,5.868043433,0.123937864
15/01/2015 15:30,0.922496093,18.48510661,0.717700262,0.001570496,0.005,0.917702925,0.113586406,5.332879618,0.061960236
15/01/2015 16:00,0.89858852,14.65083375,0.723101376,0.001185532,0.003655978,0.946828949,0.114359611,3.774173743,0.163901322
15/01/2015 16:30,0.918598093,8.578943321,0.740314603,0.003476623,0.004277452,0.938845283,0.115187215,1.1452552,0.135958491
15/01/2015 17:00,0.918433509,11.22713315,0.730348543,0.003096722,0.003973932,0.929317345,0.115955345,2.247772403,0.102610708
15/01/2015 17:30,0.921575356,13.35303325,0.724895948,0.003766257,0.002870152,0.938887466,0.116508,3.203693505,0.136106132
15/01/2015 18:00,0.917952506,17.29858139,0.71939114,0.001240805,0.00449721,0.920450796,0.117215281,4.819138232,0.071577787
15/01/2015 18:30,0.918832653,18.62288551,0.717998903,0.002310155,0.002869596,0.939626108,0.117863353,5.45301193,0.138691377
15/01/2015 19:00,0.930855544,18.14204334,0.718304574,0.003160713,0.003522298,0.923604971,0.118598242,5.197330019,0.0826174
15/01/2015 19:30,0.925808342,18.06586146,0.718458504,0.001304784,0.001289854,0.92889684,0.119365801,5.180586993,0.101138939
15/01/2015 20:00,0.916224097,19.25569553,0.717622218,0.003855758,0.003907235,0.932799777,0.120130784,5.691739378,0.114799221
15/01/2015 20:30,0.937785129,9.372455665,0.73751483,0.002328882,0.003005912,0.926664359,0.120946532,1.42902851,0.093325255
15/01/2015 21:00,0.903797861,10.86894244,0.733529284,0.00288417,0.00333703,0.91841217,0.121683455,2.012826029,0.064442596
15/01/2015 21:30,0.906765033,14.44619708,0.725664291,0.00466544,0.004080312,0.932007266,0.122373634,3.573376855,0.11202543
15/01/2015 22:00,0.907524537,19.28573343,0.718873507,0.0008,0.001489426,0.924057209,0.123096052,5.626181602,0.084200232
15/01/2015 22:30,0.908615794,19.08525131,0.719085529,0.002893885,0.001,0.92833838,0.123864107,5.5549362,0.099184331
15/01/2015 23:00,0.959344894,19.98826652,0.718107779,0.000826431,0.001557759,0.922165719,0.124706019,5.923946563,0.077580018
15/01/2015 23:30,0.920230933,12.34029453,0.730095099,0.004005486,0.003776593,0.91629434,0.125544443,2.619046816,0.057030189
16/01/2015 00:00,0.911691323,10.1309655,0.735508027,0.001859517,0.002740196,0.92211602,0.126302061,1.720546522,0.077406069
16/01/2015 00:30,0.921805177,7.105877271,0.752460141,0.00344891,0.003707562,0.92,0.12690924,0.407649217,0.07
16/01/2015 01:00,0.900270021,9.691471938,0.738062788,0.004371295,0.002731914,0.947295734,0.127401636,1.605021761,0.165535069
16/01/2015 01:30,0.91372294,12.68797335,0.729490256,0.004449383,0.002443215,0.938779652,0.127894396,2.840685964,0.135728781
16/01/2015 02:00,0.901589826,12.33359199,0.729412119,0.002474668,0.003000196,0.929681534,0.128395445,2.679241938,0.10388537
16/01/2015 02:30,0.929054206,14.81898214,0.724082228,0.002749144,0.003095796,0.924714296,0.128962007,3.733400869,0.086500035
16/01/2015 03:00,0.905446425,11.60057685,0.730175121,0.002489381,0.004730656,0.925731369,0.129372334,2.376872853,0.090059792
16/01/2015 03:30,0.909095737,12.15404123,0.729508954,0.003320156,0.001,0.924097591,0.12975769,2.590878877,0.084341568
16/01/2015 04:00,0.902445327,17.22033067,0.72136624,0.003681251,0.002623588,0.921511001,0.13008656,4.726785652,0.075288504
16/01/2015 04:30,0.940261633,14.84458444,0.723670157,0.004831288,0.001836944,0.923111599,0.130409152,3.749221176,0.080890598
16/01/2015 05:00,0.933486162,17.32386256,0.720065792,0.002871483,0.002210711,0.923821104,0.130602849,4.81823309,0.083373865
16/01/2015 05:30,0.901334225,15.45873688,0.722470212,0.003722524,0.004017525,0.929579045,0.130714972,4.04184757,0.103526658
16/01/2015 06:00,0.936495404,8.40042681,0.740173678,0.001025822,0.003358647,0.919262934,0.130842957,1.016257908,0.067420268
16/01/2015 06:30,0.941593002,10.6779905,0.730114754,0.002845221,0.002032429,0.928539075,0.131079602,2.046981485,0.099886762
16/01/2015 07:00,0.918258401,14.43012646,0.72106593,0.0008,0.004475451,0.93359266,0.131174761,3.699662899,0.117574311
16/01/2015 07:30,0.905022114,9.326376476,0.732396138,0.004216068,0.00253569,0.931640539,0.13114274,1.51842556,0.110741886
16/01/2015 08:00,0.930105783,13.49620919,0.722902258,0.00276174,0.001673929,0.923346144,0.130919913,3.254982225,0.081711503
16/01/2015 08:30,0.915409699,17.61316226,0.717298773,0.001966974,0.00430711,0.935645006,0.130554136,5.06644314,0.124757522
16/01/2015 09:00,0.927994102,13.77476912,0.723055572,0.003647967,0.003669787,0.921037912,0.130213844,3.349638715,0.073632693
16/01/2015 09:30,0.933030449,12.51240594,0.724548936,0.003479019,0.003517807,0.922790448,0.129945691,2.836595749,0.079766568
16/01/2015 10:00,0.905212745,17.21602998,0.717160439,0.0008,0.003499607,0.924782138,0.12979936,4.876535272,0.086737482
16/01/2015 10:30,0.920567684,11.67262574,0.724215405,0.002019932,0.002815196,0.921872268,0.129620195,2.521543108,0.076552938
16/01/2015 11:00,0.906535001,12.10287494,0.724248404,0.003227014,0.003497112,0.939019995,0.129398814,2.74463963,0.136569982
16/01/2015 11:30,0.908650089,15.69766418,0.720569857,0.002235375,0.002807021,0.924660211,0.129050744,4.173715749,0.08631074
16/01/2015 12:00,0.948526243,20.94738821,0.715292427,0.003746744,0.00411983,0.944298985,0.128576758,6.492727434,0.155046449
16/01/2015 12:30,0.954844414,13.5413192,0.723566827,0.004267797,0.005,0.939091679,0.128001523,3.310178331,0.136820876
16/01/2015 13:00,0.914002847,12.58331215,0.72442945,0.00273474,0.004295141,0.935691463,0.127372315,2.911570163,0.124920121
16/01/2015 13:30,0.936793172,17.8439193,0.717488799,0.005,0.004484551,0.913958561,0.126689881,5.074897856,0.048854965
16/01/2015 14:00,0.927190001,14.34496341,0.721858328,0.0008,0.002206092,0.925531289,0.126020921,3.616665839,0.08935951
16/01/2015 14:30,0.938451384,17.50979717,0.717524259,0.005,0.004907057,0.931849047,0.125282065,5.004747916,0.111471666
16/01/2015 15:00,0.908069291,13.25616861,0.723915659,0.003873681,0.003493663,0.926822457,0.12447827,3.14946832,0.093878598
16/01/2015 15:30,0.93367342,12.03901609,0.727022194,0.005,0.001854535,0.933557866,0.123583363,2.63778799,0.117452532
16/01/2015 16:00,0.931346358,15.80038883,0.720845604,0.0035013,0.003508978,0.92065943,0.122804482,4.19116061,0.072308005
16/01/2015 16:30,0.929225778,8.495027314,0.739997182,0.001348683,0.004845145,0.931252973,0.121877983,1.094168452,0.109385406
16/01/2015 17:00,0.902970917,11.50931892,0.727772982,0.003231511,0.002752412,0.943700089,0.120957566,2.458066941,0.15295031
16/01/2015 17:30,0.924002292,16.46436912,0.719018052,0.0008,0.00185182,0.938060131,0.120098639,4.567249914,0.13321046
16/01/2015 18:00,0.916453286,14.56061837,0.720928503,0.004427329,0.001604398,0.930950616,0.119241993,3.744744004,0.108327156
16/01/2015 18:30,0.908432759,14.75655644,0.719947675,0.003058224,0.004068465,0.918773953,0.118315249,3.805859255,0.065708836
16/01/2015 19:00,0.99392772,8.191822771,0.736398116,0.003245678,0.002417659,0.930645223,0.117355533,1.039612221,0.107258282
16/01/2015 19:30,0.92427066,10.48318841,0.728230303,0.005,0.005,0.932024146,0.116399541,2.024326189,0.112084512
16/01/2015 20:00,0.929405124,7.939631678,0.736062317,0.003398852,0.003645815,0.927188113,0.115575195,0.942156456,0.095158394
16/01/2015 20:30,0.911135231,11.31808938,0.722693002,0.0008,0.004181353,0.924872171,0.114864428,2.429955298,0.087052599
16/01/2015 21:00,0.942911073,14.97749526,0.717020744,0.003207313,0.002456295,0.94306299,0.114354083,4.061735583,0.150720464
16/01/2015 21:30,0.936867419,18.54273305,0.71331805,0.001300551,0.004295766,0.925827301,0.11404299,5.542705029,0.090395555
16/01/2015 22:00,0.908867107,21.81230374,0.711079873,0.001212897,0.003856274,0.943744639,0.113812299,7.015702146,0.153106238
16/01/2015 22:30,0.92014845,15.39696209,0.715059874,0.005,0.001970066,0.926165421,0.113486563,4.227026463,0.091578974
16/01/2015 23:00,0.907557497,19.59862568,0.712018375,0.002991646,0.001311685,0.944730385,0.113223427,6.08337995,0.156556348
