Date,Ore_size,Fe2O3,Al2O3,S,CaO,C,Abrasion,K2Cr2O7,MgO,SiO2,Porosity
14/01/2015 06:00,29,0.608644903,0.030082897,0.045087062,0.010233578,0.003085356,0.260865661,0.003095728,0.0031607,0.072871067,0.202881634
14/01/2015 06:30,21,0.653112951,0.05,0.05,0.016205055,0.005,0.12761353,0.003867586,0.002945238,0.108390679,0.135711534
14/01/2015 07:00,27,0.654567486,0.017302283,0.035380334,0.02,0.002597572,0.398578058,0.00282522,0.004041398,0.087431957,0.171798647
14/01/2015 07:30,26,0.543845545,0.029336375,0.027542375,0.010871463,0.004842056,0.206296104,0.005,0.003947487,0.141920353,0.126045424
14/01/2015 08:00,23,0.6333138,0.02421586,0.039392716,0.009290913,0.002438741,0.28208032,0.003449196,0.004011466,0.111697328,0.2111046
14/01/2015 08:30,27,0.647518557,0.015750847,0.02427031,0.001,0.00420549,0.402038633,0.002447624,0.004161848,0.065268617,0.086335808
14/01/2015 09:00,19,0.502023346,0.036645369,0.034882244,0.006479052,0.003536943,0.308963526,0.004654671,0.002888763,0.106277818,0.113515581
14/01/2015 09:30,25,0.665354165,0.023419663,0.02915304,0.003613601,0.001088213,0.008871389,0.002561782,0.004322423,0.134139332,0.185538002
14/01/2015 10:00,13,0.68291102,0.006377111,0.018794141,0.01494861,0.00318625,0.262085375,0.002913569,0.004042317,0.072257856,0.091054803
14/01/2015 10:30,18,0.658293644,0.037519606,0.029817366,0.007379329,0.001463013,0.331618628,0.005,0.003693429,0.09595942,0.215387166
14/01/2015 11:00,21,0.606691848,0.005,0.022690495,0.008258028,0.002512965,0.037547073,0.004354619,0.002026353,0.101941918,0.10886485
14/01/2015 11:30,17,0.599189657,0.028977136,0.037382395,0.006112174,0.002360419,0.134415629,0.002901213,0.003656148,0.065389452,0.14555733
14/01/2015 12:00,21,0.671137501,0.039290805,0.016030842,0.013739036,0.003150668,0.318668994,0.002533034,0.002303437,0.115516519,0.158063071
14/01/2015 12:30,14,0.529306363,0.030308423,0.013609941,0.011492017,0.00362795,0.088298284,0.004334241,0.002,0.06078915,0.084446803
14/01/2015 13:00,20,0.678993777,0.021918058,0.02931266,0.02,0.001,0.414005226,0.002483959,0.003671124,0.10382489,0.165761037
14/01/2015 13:30,26,0.680112047,0.005,0.041768907,0.003423081,0.002360725,0.209334591,0.003962014,0.002,0.090496513,0.206913364
14/01/2015 14:00,26,0.694290063,0.041691035,0.05,0.013392097,0.003603163,0.39992303,0.002945971,0.004843029,0.114943997,0.125330843
14/01/2015 14:30,15,0.573337012,0.015696819,0.015820907,0.013000037,0.003777788,0.389869168,0.002789673,0.002417792,0.108389779,0.164781666
14/01/2015 15:00,10,0.61478432,0.023881537,0.04007274,0.007418018,0.002471322,0.176136739,0.002497848,0.002226475,0.060587492,0.204928107
14/01/2015 15:30,12,0.654563756,0.023015442,0.032875073,0.00790787,0.002827315,0.187602072,0.002246497,0.004186553,0.0991784,0.112840885
14/01/2015 16:00,12,0.633104446,0.040118861,0.029508292,0.013199682,0.002887234,0.270555196,0.002072604,0.004565518,0.147134252,0.161427813
14/01/2015 16:30,17,0.580309658,0.015975942,0.022115841,0.003827005,0.004124982,0.103012131,0.002,0.003281448,0.056224408,0.184908456
14/01/2015 17:00,25,0.602121509,0.033519088,0.021634277,0.006575923,0.001563435,0.157003335,0.00376513,0.002362794,0.124579248,0.167158754
14/01/2015 17:30,22,0.737467143,0.024944042,0.008,0.010748715,0.001782535,0.18017995,0.00290277,0.004242908,0.124740097,0.191129339
14/01/2015 18:00,29,0.5,0.03783991,0.019135156,0.009929642,0.005,0.144414935,0.004208443,0.003757034,0.073686686,0.137275159
14/01/2015 18:30,16,0.631591115,0.033880089,0.041781994,0.016668856,0.003071772,0.201124673,0.004987648,0.005,0.097633812,0.105728874
14/01/2015 19:00,13,0.5,0.02183635,0.045838364,0.007204221,0.001339347,0.174088017,0.002603316,0.004074675,0.08342919,0.126041175
14/01/2015 19:30,15,0.75,0.03449233,0.023120665,0.015037638,0.002276062,0.331518887,0.00404622,0.004813789,0.077877327,0.175952639
14/01/2015 20:00,10,0.568894868,0.023477055,0.05,0.002958433,0.003660854,0.120147739,0.004654152,0.003309704,0.122565032,0.145127286
14/01/2015 20:30,14,0.650173697,0.016613427,0.02579018,0.008412934,0.002737823,0.078988137,0.004666751,0.004356248,0.071619526,0.200180947
14/01/2015 21:00,20,0.581298888,0.022884259,0.046965296,0.018060759,0.004386411,0.150448659,0.003076762,0.004122122,0.046794863,0.109495978
14/01/2015 21:30,26,0.708772625,0.011116123,0.036739362,0.006574814,0.003620161,0.337512307,0.003546213,0.00417972,0.108427033,0.183019295
14/01/2015 22:00,21,0.531165587,0.043098007,0.032536521,0.007855299,0.001726055,0.213938919,0.003840677,0.003816894,0.103922998,0.105782618
14/01/2015 22:30,14,0.578581375,0.006846137,0.026935977,0.008079659,0.003705325,0.11628262,0.002160502,0.004486736,0.071610317,0.108335101
14/01/2015 23:00,19,0.607007505,0.02740551,0.027008306,0.012379749,0.004801004,0.008093433,0.003373727,0.004673522,0.090750158,0.165460705
14/01/2015 23:30,26,0.584297808,0.043665574,0.016167348,0.012119805,0.002806919,0.178395233,0.003801366,0.004804751,0.121244177,0.19072093
15/01/2015 00:00,33,0.608548654,0.025833631,0.037871999,0.002463799,0.004749762,0.277853428,0.004951098,0.00237469,0.051424422,0.111796981
15/01/2015 00:30,33,0.636844011,0.014662025,0.01741064,0.005425167,0.002124337,0.206715826,0.003625755,0.003786947,0.075523556,0.084912535
15/01/2015 01:00,25,0.720383175,0.03058498,0.029494832,0.004073912,0.004744524,0.392731756,0.003595773,0.004084195,0.126116285,0.19775443
15/01/2015 01:30,32,0.551955028,0.008884481,0.008,0.010601788,0.004636588,0.218889637,0.002262298,0.002579741,0.094292466,0.089343697
15/01/2015 02:00,28,0.75,0.026420775,0.043164835,0.004603575,0.002488363,0.265626546,0.002,0.004054886,0.03,0.178169364
15/01/2015 02:30,26,0.602530064,0.043223581,0.022296981,0.011425447,0.001857362,0.19926001,0.002697815,0.003543612,0.097407435,0.151847677
15/01/2015 03:00,30,0.726140683,0.038712189,0.049498191,0.007151255,0.003919906,0.418583981,0.003693908,0.004774044,0.086846476,0.207843528
15/01/2015 03:30,33,0.695353816,0.020422152,0.030971104,0.015506398,0.002908875,0.134740255,0.003710218,0.002871994,0.119434361,0.145221098
15/01/2015 04:00,32,0.739106405,0.036479305,0.031314696,0.015498877,0.001995708,0.009854752,0.003424856,0.005,0.0633296,0.246368802
15/01/2015 04:30,18,0.637082857,0.0449136,0.036802037,0.009650215,0.002918416,0.281720146,0.003681631,0.003180178,0.066051179,0.096881585
15/01/2015 05:00,24,0.601841657,0.017515652,0.029875172,0.013078714,0.00364349,0.165096573,0.003449846,0.002705583,0.045441052,0.155748071
15/01/2015 05:30,26,0.578384678,0.025337406,0.021419908,0.008807963,0.003557358,0.1315697,0.005,0.003987923,0.071471975,0.093261392
15/01/2015 06:00,34,0.540703987,0.030606355,0.04283499,0.006745074,0.002942566,0.367678711,0.004326527,0.004388368,0.101912923,0.134562926
15/01/2015 06:30,30,0.599048841,0.019477035,0.042470372,0.013931788,0.001,0.012901909,0.003350697,0.002641165,0.135648151,0.079873179
15/01/2015 07:00,17,0.626773227,0.011511581,0.010328554,0.016534968,0.00257487,0.140672497,0.002625941,0.002314916,0.052871396,0.136513587
15/01/2015 07:30,14,0.643186376,0.040775459,0.047431012,0.009011677,0.002101085,0.106713379,0.003310176,0.002957361,0.15,0.178087935
15/01/2015 08:00,9,0.658968437,0.009753227,0.035826042,0.00123741,0.003602656,0.167954765,0.005,0.003544666,0.068891178,0.181108303
15/01/2015 08:30,14,0.54299869,0.017704234,0.034093081,0.010915955,0.004889954,0.215350251,0.00423627,0.003671849,0.133880009,0.094917315
15/01/2015 09:00,10,0.548285524,0.01503628,0.031315971,0.010302437,0.002443818,0.182820435,0.003763815,0.003555446,0.096832121,0.173879992
15/01/2015 09:30,13,0.695633461,0.046894453,0.033965284,0.02,0.003456218,0.009275113,0.002798524,0.00400022,0.118099126,0.108909874
15/01/2015 10:00,18,0.714664988,0.034036378,0.037881016,0.011853286,0.003444521,0.340880673,0.002473461,0.002491343,0.079130792,0.177887895
15/01/2015 10:30,26,0.5,0.038649141,0.028675987,0.009866247,0.003643723,0.058872288,0.004219315,0.003402864,0.106174125,0.162190054
15/01/2015 11:00,16,0.607643047,0.034827092,0.014162118,0.010603435,0.005,0.045368903,0.005,0.005,0.082214556,0.153100861
15/01/2015 11:30,23,0.639925764,0.0169796,0.048140916,0.02,0.002901762,0.185165684,0.004004837,0.003556743,0.050493636,0.121224597
15/01/2015 12:00,18,0.724979165,0.012228174,0.05,0.012313973,0.003540633,0.291450614,0.00397238,0.003102343,0.053503167,0.103108234
15/01/2015 12:30,21,0.620284561,0.044238503,0.039731476,0.001,0.002856576,0.305015066,0.004323011,0.004241613,0.128110081,0.18155237
15/01/2015 13:00,21,0.683048184,0.041356922,0.034044452,0.0137516,0.001996733,0.164518887,0.004129343,0.003450752,0.103141988,0.194460589
15/01/2015 13:30,28,0.610914021,0.023530278,0.01223024,0.007970715,0.002784092,0.268159886,0.002,0.004084469,0.102356303,0.129768779
15/01/2015 14:00,26,0.582710862,0.034850359,0.008,0.009778317,0.003417764,0.368002461,0.003646432,0.004036147,0.046987258,0.109234232
15/01/2015 14:30,26,0.653245268,0.05,0.040505011,0.003409669,0.002766865,0.28075987,0.003386019,0.005,0.084189699,0.185868872
15/01/2015 15:00,29,0.644154487,0.027982558,0.035102967,0.013776924,0.003677225,0.1940035,0.004260021,0.002419774,0.117237721,0.214718162
15/01/2015 15:30,26,0.5,0.040809261,0.01431079,0.004223106,0.003853553,0.079107741,0.003333998,0.003165411,0.13844113,0.166666667
15/01/2015 16:00,17,0.714021851,0.005,0.039175638,0.011006031,0.002800141,0.485534859,0.004135724,0.003391408,0.03,0.160257133
15/01/2015 16:30,18,0.538822737,0.05,0.044255156,0.007117525,0.003363712,0.237189239,0.003923364,0.003132853,0.111638023,0.125991174
15/01/2015 17:00,24,0.613891601,0.013777673,0.034514496,0.01050418,0.001242614,0.417446289,0.00366858,0.002754351,0.114423474,0.134870964
15/01/2015 17:30,20,0.621486743,0.045736969,0.030395087,0.012094886,0.002642055,0.298252081,0.002456265,0.004162792,0.090286456,0.171744316
15/01/2015 18:00,24,0.737738832,0.018502499,0.02308672,0.011158628,0.003476115,0.41741456,0.004178018,0.004830779,0.105339378,0.166245999
15/01/2015 18:30,29,0.5,0.018160093,0.035009852,0.001,0.001884694,0.224710909,0.002878074,0.005,0.039925494,0.144178053
15/01/2015 19:00,27,0.706617582,0.005,0.026670036,0.004420991,0.005,0.281250842,0.003476871,0.002273918,0.09666732,0.169917307
15/01/2015 19:30,26,0.571863441,0.020956491,0.030641171,0.01210152,0.001,0.285990712,0.002,0.004573136,0.03,0.123868266
15/01/2015 20:00,27,0.568721456,0.020443172,0.035023155,0.010703735,0.003865517,0.186622361,0.003842769,0.004125228,0.054817838,0.135827022
15/01/2015 20:30,27,0.556355987,0.02344104,0.036565598,0.009033098,0.003841437,0.187097978,0.003779318,0.003345652,0.115728815,0.100945982
15/01/2015 21:00,24,0.660414221,0.047011224,0.018108154,0.003831431,0.003518965,0.227567543,0.00281568,0.003580039,0.06148518,0.179757149
15/01/2015 21:30,32,0.564469512,0.015381742,0.049663427,0.012616143,0.002136906,0.166799376,0.00291581,0.003294535,0.096570625,0.134906156
15/01/2015 22:00,36,0.554190198,0.02510307,0.035371923,0.011874784,0.00306273,0.129026042,0.004384024,0.003265532,0.099692014,0.117583029
15/01/2015 22:30,17,0.682956058,0.038206145,0.018698222,0.003796928,0.003001158,0.106184605,0.004544656,0.004437181,0.133642333,0.139621108
15/01/2015 23:00,24,0.734938571,0.044929808,0.013370062,0.02,0.003467984,0.240412234,0.003506219,0.003198216,0.077252292,0.1930088
15/01/2015 23:30,27,0.658267961,0.035446129,0.027637991,0.005140654,0.003410299,0.076417726,0.002850685,0.004045619,0.098095512,0.1958371
16/01/2015 00:00,27,0.75,0.032222948,0.036553692,0.001,0.004194166,0.475707046,0.002008296,0.003991353,0.079991348,0.177054092
16/01/2015 00:30,26,0.585495445,0.005,0.015704961,0.017481996,0.005,0.0835113,0.00301733,0.003409561,0.121057343,0.088514623
16/01/2015 01:00,20,0.75,0.037171007,0.011855315,0.012107025,0.003655978,0.265807953,0.003484291,0.003811561,0.090098503,0.234144746
16/01/2015 01:30,12,0.617174647,0.018857814,0.034766231,0.010920189,0.004277452,0.225912464,0.004367551,0.002925779,0.101351592,0.194226415
16/01/2015 02:00,15,0.75,0.015577107,0.030967215,0.013439133,0.003973932,0.51,0.003863601,0.004184117,0.132816229,0.146586726
16/01/2015 02:30,18,0.601854746,0.020263189,0.037662565,0.002585408,0.002870152,0.108238549,0.002854752,0.003157678,0.0925784,0.194437332
16/01/2015 03:00,24,0.608388336,0.030011313,0.012408052,0.006948507,0.00449721,0.413704068,0.005,0.003432986,0.092098475,0.102253981
16/01/2015 03:30,26,0.608633216,0.02688682,0.023101553,0.009939032,0.002869596,0.169623601,0.003535503,0.005,0.03,0.198130539
16/01/2015 04:00,25,0.546435025,0.046871174,0.031607134,0.011934678,0.003522298,0.244714992,0.004152751,0.003126398,0.13329684,0.118024857
16/01/2015 04:30,25,0.563232438,0.024977554,0.013047839,0.006920181,0.001289854,0.28633043,0.004322297,0.005,0.090161127,0.144484198
16/01/2015 05:00,27,0.6317953,0.038437238,0.038557581,0.011706427,0.003907235,0.202920769,0.002138324,0.002,0.127547762,0.163998887
16/01/2015 05:30,13,0.5,0.019436799,0.023288822,0.008663858,0.003005912,0.023344791,0.003860782,0.003959333,0.044912678,0.133321793
16/01/2015 06:00,15,0.690456385,0.028396503,0.028841701,0.011249161,0.00333703,0.291150223,0.00314592,0.00204761,0.15,0.092060851
16/01/2015 06:30,20,0.685214881,0.022372748,0.046654396,0.013662425,0.004080312,0.393911955,0.002629134,0.002,0.116781146,0.160036328
16/01/2015 07:00,27,0.659733741,0.005,0.008,0.004974096,0.001489426,0.158469215,0.003171113,0.00366557,0.101508915,0.120286045
16/01/2015 07:30,27,0.664852745,0.005,0.028938849,0.001,0.001,0.245121773,0.004331422,0.002912296,0.093120509,0.141691901
16/01/2015 08:00,28,0.718089827,0.03582394,0.008264311,0.003977111,0.001557759,0.488301082,0.003460988,0.003291787,0.110684491,0.110828597
16/01/2015 08:30,17,0.611037741,0.017242085,0.040054859,0.02,0.003776593,0.126263247,0.004119989,0.002,0.098640281,0.081471699
16/01/2015 09:00,14,0.644271942,0.042224932,0.018595173,0.006320601,0.002740196,0.057188791,0.002928951,0.004917891,0.10885333,0.110580098
16/01/2015 09:30,9,0.75,0.044239473,0.034489104,0.014677844,0.003707562,0.294516715,0.003765675,0.004490539,0.134859612,0.1
16/01/2015 10:00,13,0.715259819,0.025235331,0.043712948,0.009023285,0.002731914,0.153629792,0.003489278,0.003636332,0.081819231,0.23647867
16/01/2015 10:30,17,0.647477688,0.025135755,0.044493828,0.005279665,0.002443215,0.228867364,0.004553156,0.004418165,0.120087658,0.193898259
16/01/2015 11:00,17,0.699209694,0.017669434,0.024746676,0.010143706,0.003000196,0.284517634,0.00467194,0.002150902,0.051911362,0.148407671
16/01/2015 11:30,20,0.554132983,0.027370661,0.027491437,0.015441563,0.003095796,0.123879574,0.002,0.003993221,0.032664045,0.123571479
16/01/2015 12:00,16,0.680813362,0.0192848,0.024893814,0.00869618,0.004730656,0.231254571,0.003377514,0.003432695,0.03,0.128656846
16/01/2015 12:30,17,0.664645852,0.037657921,0.033201556,0.015264303,0.001,0.046751036,0.004837284,0.004593962,0.044141616,0.120487954
16/01/2015 13:00,24,0.700952756,0.042591545,0.036812506,0.017126974,0.002623588,0.170768056,0.003377401,0.004873332,0.083611238,0.107555006
16/01/2015 13:30,21,0.5,0.006646389,0.04831288,0.02,0.001836944,0.117438785,0.003551852,0.00281048,0.058327251,0.115557997
16/01/2015 14:00,24,0.528557054,0.024852875,0.028714831,0.007980861,0.002210711,0.163209238,0.003802202,0.004004753,0.086513592,0.119105521
16/01/2015 14:30,21,0.707350898,0.01450903,0.037225243,0.002946487,0.004017525,0.009431345,0.003279668,0.00288783,0.085749212,0.147895225
16/01/2015 15:00,11,0.5,0.036807939,0.010258218,0.008883063,0.003358647,0.34,0.003312203,0.003584917,0.132776787,0.096314669
16/01/2015 15:30,15,0.736830198,0.05,0.028452208,0.001,0.002032429,0.009824403,0.004748297,0.003637379,0.059099801,0.142695374
16/01/2015 16:00,20,0.604279656,0.042449927,0.008,0.02,0.004475451,0.138297701,0.002640969,0.004327343,0.15,0.167963301
16/01/2015 16:30,13,0.690834426,0.046844153,0.042160684,0.001,0.00253569,0.223723694,0.003765995,0.004547362,0.054000935,0.158202694
16/01/2015 17:00,19,0.54732328,0.014713596,0.027617396,0.01707935,0.001673929,0.182282147,0.003888863,0.002872059,0.03,0.116730718
16/01/2015 17:30,25,0.625983284,0.01447956,0.01966974,0.004672072,0.00430711,0.237911688,0.003830582,0.004460964,0.1199788,0.178225032
16/01/2015 18:00,19,0.565818639,0.008226266,0.036479672,0.001093458,0.003669787,0.007544249,0.003654028,0.004057463,0.039629697,0.105189562
16/01/2015 18:30,17,0.535687176,0.043812982,0.03479019,0.007195671,0.003517807,0.012594088,0.003597672,0.003247193,0.074658663,0.11395224
16/01/2015 19:00,24,0.672643597,0.025370437,0.008,0.00373908,0.003499607,0.186018813,0.002520518,0.003239701,0.094800998,0.123910688
16/01/2015 19:30,16,0.597487804,0.021694623,0.020199321,0.02,0.002815196,0.047287243,0.004705985,0.002273975,0.083202397,0.10936134
16/01/2015 20:00,17,0.678515506,0.009980123,0.032270142,0.006269404,0.003497112,0.360946779,0.00412821,0.004672097,0.141105823,0.195099974
16/01/2015 20:30,22,0.662128816,0.023959519,0.022353751,0.014321381,0.002807021,0.357683864,0.005,0.003108026,0.058482633,0.123301057
16/01/2015 21:00,29,0.73897118,0.027156254,0.037467444,0.019901246,0.00411983,0.502500402,0.003036944,0.002859332,0.106996277,0.221494927
16/01/2015 21:30,19,0.738966208,0.008482647,0.042677966,0.011378001,0.005,0.283584176,0.004138621,0.00426945,0.15,0.195458394
16/01/2015 22:00,17,0.637634835,0.009585142,0.027347404,0.009925593,0.004295141,0.171326642,0.004618927,0.003393354,0.075101445,0.178457315
16/01/2015 22:30,25,0.523446051,0.040438434,0.05,0.012208967,0.004484551,0.273733709,0.003785419,0.005,0.076213179,0.069792807
16/01/2015 23:00,20,0.55293098,0.022476797,0.008,0.015183443,0.002206092,0.375993066,0.002,0.004573134,0.106938572,0.127656443
16/01/2015 23:30,24,0.513826938,0.02797376,0.05,0.015081491,0.004907057,0.161287044,0.004510597,0.002511908,0.062580132,0.159245237
17/01/2015 00:00,18,0.674119153,0.038310755,0.038736812,0.019392868,0.003493663,0.228444605,0.004517908,0.004098332,0.06442102,0.134112283
17/01/2015 00:30,17,0.540225085,0.033088761,0.05,0.017732729,0.001854535,0.222879617,0.003226178,0.003938927,0.097957958,0.167789331
17/01/2015 01:00,22,0.545623917,0.011771236,0.035012996,0.014389773,0.003508978,0.275940567,0.002609685,0.003371243,0.133959402,0.10329715
17/01/2015 01:30,11,0.545909315,0.022035405,0.013486831,0.02,0.004845145,0.160155156,0.003251327,0.003011868,0.149666787,0.156264866
17/01/2015 02:00,16,0.696087827,0.014258973,0.032315109,0.006824231,0.002752412,0.409167415,0.0036588,0.004077509,0.068625093,0.218500443
17/01/2015 02:30,23,0.570901972,0.020361247,0.008,0.005599927,0.00185182,0.36406744,0.004348858,0.003660273,0.083095311,0.190300657
17/01/2015 03:00,20,0.632516107,0.03397081,0.044273287,0.005376932,0.001604398,0.181539059,0.004795346,0.004613359,0.071211075,0.15475308
17/01/2015 03:30,20,0.668241514,0.022385616,0.030582235,0.006472456,0.004068465,0.008909887,0.004845987,0.002615395,0.15,0.093869765
17/01/2015 04:00,11,0.713676069,0.042391902,0.032456781,0.017592173,0.002417659,0.009515681,0.003399526,0.003523933,0.104798187,0.153226117
17/01/2015 04:30,14,0.595301145,0.040624741,0.05,0.006288782,0.005,0.404804779,0.003805704,0.004074359,0.101225744,0.160120732
17/01/2015 05:00,11,0.556281067,0.027452351,0.033988516,0.011651255,0.003645815,0.014047112,0.002624857,0.003885194,0.112990545,0.135940563
17/01/2015 05:30,16,0.642311613,0.024475843,0.008,0.006775397,0.004181353,0.395994745,0.004215748,0.002409644,0.139720611,0.124360855
17/01/2015 06:00,21,0.738188066,0.05,0.032073129,0.011700247,0.002456295,0.043233923,0.003612394,0.0049337,0.064416939,0.215314949
17/01/2015 06:30,26,0.5,0.043550684,0.013005512,0.003367859,0.004295766,0.225091845,0.004739954,0.002463921,0.076926412,0.129136507
17/01/2015 07:00,31,0.656169591,0.02861687,0.012128965,0.019024477,0.003856274,0.239093966,0.002,0.004617579,0.113265262,0.218723197
17/01/2015 07:30,22,0.616135783,0.021682564,0.05,0.012238918,0.001970066,0.262139563,0.002261092,0.002070373,0.139957245,0.130827106
17/01/2015 08:00,28,0.670955775,0.023847831,0.029916459,0.005153883,0.001311685,0.281250081,0.003644608,0.005,0.060671045,0.223651925
17/01/2015 08:30,20,0.65538549,0.05,0.033407552,0.01939437,0.00179212,0.143646944,0.003296387,0.002364074,0.055018044,0.21846183
17/01/2015 09:00,26,0.6606355,0.019160546,0.018890053,0.010537228,0.001,0.345773585,0.004187526,0.00412862,0.107075496,0.118431787
17/01/2015 09:30,26,0.670135303,0.018007787,0.028040337,0.013819109,0.003645642,0.401656183,0.003306783,0.004076953,0.15,0.21101935
17/01/2015 10:00,25,0.652553585,0.037054998,0.024865313,0.015939975,0.00361252,0.405031725,0.004429319,0.002500104,0.137963564,0.089540037
17/01/2015 10:30,29,0.574282955,0.020657221,0.017265384,0.010000293,0.002604879,0.332865729,0.002,0.002872018,0.123666038,0.099425096
17/01/2015 11:00,18,0.538758743,0.030482169,0.017794093,0.014005372,0.005,0.245512282,0.004876714,0.004612488,0.118758482,0.094273555
17/01/2015 11:30,24,0.604041075,0.031999964,0.008,0.010907463,0.001561382,0.204799493,0.002328931,0.005,0.08787279,0.128832357
17/01/2015 12:00,17,0.614632006,0.040829191,0.047173696,0.003571806,0.002146685,0.193389008,0.002677494,0.005,0.098761237,0.138258602
17/01/2015 12:30,10,0.57740948,0.029448243,0.027571108,0.007060346,0.001843923,0.231063028,0.003152164,0.003545368,0.038000579,0.183156024
17/01/2015 13:00,14,0.558588296,0.012607886,0.009538554,0.008392393,0.002249775,0.121501,0.003391583,0.002579016,0.126175703,0.112800454
17/01/2015 13:30,21,0.68917986,0.030622931,0.031720806,0.002447818,0.001319326,0.308082296,0.003555015,0.004844932,0.15,0.18644173
17/01/2015 14:00,12,0.509244477,0.047497064,0.037808799,0.005130216,0.002667217,0.107597199,0.002,0.002112194,0.129116652,0.104475769
17/01/2015 14:30,15,0.654712379,0.016280166,0.026441145,0.012512422,0.002041729,0.223496459,0.004234604,0.005,0.09661386,0.208307095
17/01/2015 15:00,22,0.666513557,0.013242257,0.041252811,0.015751146,0.002721173,0.224505428,0.004341641,0.004484287,0.084994236,0.163030354
17/01/2015 15:30,15,0.665518996,0.02874406,0.030028011,0.009267564,0.002810534,0.014629631,0.003224283,0.002516571,0.075822803,0.12699017
17/01/2015 16:00,22,0.609547624,0.042057886,0.02980604,0.006032534,0.004080059,0.118022836,0.002338526,0.004208107,0.107907907,0.116645577
17/01/2015 16:30,26,0.566854961,0.03564884,0.021595105,0.016535472,0.002526554,0.172368551,0.002994551,0.002745509,0.069855488,0.125997534
17/01/2015 17:00,31,0.738834144,0.048378734,0.016838457,0.013958042,0.002903759,0.226036408,0.00394323,0.005,0.080371395,0.159779481
17/01/2015 17:30,30,0.572669999,0.023179258,0.037247961,0.010924931,0.003648619,0.254081793,0.004474382,0.002404141,0.099350134,0.097141786
17/01/2015 18:00,13,0.695542476,0.023522107,0.028584647,0.006552198,0.002247533,0.0092739,0.005,0.002880348,0.079260079,0.173330719
17/01/2015 18:30,20,0.581772675,0.032155737,0.034709174,0.006749954,0.002521237,0.007756969,0.005,0.002340344,0.073995416,0.129794761
17/01/2015 19:00,11,0.685944797,0.029468419,0.05,0.005489179,0.002811488,0.466442462,0.004437613,0.003144058,0.15,0.125131963
17/01/2015 19:30,17,0.661745569,0.039101156,0.018238611,0.013181099,0.003294829,0.149436763,0.002564651,0.004510911,0.05822336,0.100436878
17/01/2015 20:00,18,0.682961945,0.035832743,0.025205858,0.012397406,0.004208375,0.349164096,0.003522973,0.002541441,0.15,0.17148989
17/01/2015 20:30,14,0.552951993,0.026152203,0.038614016,0.013557598,0.002952423,0.235447119,0.004001906,0.005,0.078872111,0.170072881
17/01/2015 21:00,18,0.56939432,0.039060493,0.027227983,0.014654845,0.00186481,0.327217678,0.003445466,0.003762184,0.109143261,0.096181888
17/01/2015 21:30,24,0.595619247,0.023817324,0.041796713,0.008137274,0.001295731,0.131487676,0.002273035,0.003370881,0.107415164,0.142974027
17/01/2015 22:00,25,0.677308709,0.027183538,0.043427041,0.013956317,0.002880695,0.362763503,0.00358568,0.004328299,0.094544068,0.207761743
17/01/2015 22:30,17,0.696357764,0.028910121,0.03604106,0.015782724,0.003330408,0.125399388,0.004160838,0.004743766,0.052414912,0.146657377
17/01/2015 23:00,14,0.647764409,0.034275413,0.037688738,0.019218764,0.003631558,0.211116802,0.004195914,0.003045779,0.040711249,0.11675123
17/01/2015 23:30,19,0.664464955,0.005,0.0221958,0.02,0.005,0.291633752,0.003009359,0.003845306,0.088065961,0.129504017
18/01/2015 00:00,27,0.687018642,0.028594292,0.034832607,0.02,0.00375718,0.121756742,0.004416736,0.003545848,0.087911009,0.187788681
18/01/2015 00:30,34,0.513951085,0.010114846,0.016685677,0.01023328,0.002533761,0.09393846,0.002543729,0.003300746,0.10669609,0.130995877
18/01/2015 01:00,29,0.628751669,0.01361228,0.018211247,0.0068227,0.002784438,0.313396685,0.003137183,0.002735148,0.073646366,0.20958389
18/01/2015 01:30,16,0.576092886,0.005,0.009707185,0.02,0.002757108,0.265043381,0.005,0.004132078,0.057465373,0.16297734
18/01/2015 02:00,21,0.642084686,0.034332382,0.032863006,0.019177074,0.002230998,0.086969431,0.004358052,0.003658527,0.092552391,0.085611291
18/01/2015 02:30,11,0.654577233,0.03029841,0.040834325,0.013927666,0.003017838,0.445112518,0.002187066,0.003486336,0.056309425,0.130341983
18/01/2015 03:00,19,0.651532182,0.016211123,0.019742014,0.003478408,0.002400851,0.064113865,0.003216889,0.003233628,0.132885734,0.141102921
18/01/2015 03:30,19,0.75,0.023592956,0.034678512,0.01124552,0.001006818,0.28531093,0.00380779,0.002474227,0.138308165,0.15837524
18/01/2015 04:00,27,0.687948105,0.023139803,0.012253437,0.006971387,0.004160958,0.253802866,0.004560975,0.004365411,0.15,0.120365707
18/01/2015 04:30,27,0.50867792,0.032946536,0.039153747,0.013348542,0.00406025,0.190578302,0.003233577,0.004986072,0.032517337,0.09643495
18/01/2015 05:00,16,0.602294936,0.009064291,0.016716393,0.017014813,0.002211227,0.11144729,0.003309493,0.0031883,0.098848566,0.080305991
18/01/2015 05:30,20,0.623327918,0.022725085,0.018871062,0.02,0.003819345,0.145421306,0.003640638,0.003769019,0.074751735,0.145558612
18/01/2015 06:00,14,0.5,0.013667255,0.031895722,0.013696082,0.001406927,0.210098445,0.004468527,0.004666344,0.07998775,0.074871414
18/01/2015 06:30,19,0.587319633,0.04713306,0.03343583,0.007268118,0.004544402,0.007830928,0.002,0.003466625,0.070692789,0.134193784
18/01/2015 07:00,26,0.724112606,0.022166281,0.036085221,0.013157799,0.003481886,0.142026668,0.002705664,0.002,0.069683355,0.189223594
